image,nation,bigImage,mastery,kpg,xp,dpg,winrate,awards,dpgRanking,armoreff,moe,kd,isPrem,spots,name,wn8,id,dmgratio,hitratio,class,survival,battles,tier
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB109_GSOR_1008.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB109_GSOR_1008.png,4,1.95,1274,2638,69.5,"{'battleHeroes': {'highCaliber': 14, 'topGun': 4, 'confederate': 5, 'tankSniper': 13, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 127, 'duelist': 8, 'fighter': 17, 'kamikaze': 1, 'spotter': 2, 'reaper': 3, 'masterGunner': 32, 'sharpShooter': 39}, 'epic': {'halonen': 2, 'pascucci': 1, 'radley': 1}}","[604, 131177]",0.18,3,3.67,True,1.12,GSOR 1008,3913,52305,2.81,83,TD,46.81,141,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R135_T_103.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R135_T_103.png,4,1.7,1262,2471,71.55,"{'battleHeroes': {'highCaliber': 13, 'topGun': 2, 'confederate': 8, 'tankSniper': 2, 'steelWall': 2}, 'main': {'fireForEffect': 101, 'duelist': 12, 'fighter': 12, 'shellproof': 4, 'kamikaze': 2, 'spotter': 4, 'reaper': 4, 'masterGunner': 13, 'sharpShooter': 22}, 'epic': {'halonen': 3, 'pascucci': 1}}","[310, 144820]",0.52,3,3.08,True,1.33,T-103,3970,48385,2.46,70,TD,44.83,116,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G141_VK7501K.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G141_VK7501K.png,4,1.47,1209,2441,62.13,"{'battleHeroes': {'highCaliber': 26, 'topGun': 1, 'confederate': 3, 'tankSniper': 4, 'steelWall': 9, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 127, 'duelist': 24, 'fighter': 20, 'shellproof': 22, 'spotter': 4, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 50}, 'epic': {'pascucci': 3}}","[110, 59254]",1.09,3,2.41,True,1.49,VK 75.01 K,3999,56081,1.81,73,HT,39.05,169,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G170_PzKpfwIV_Ausf_F2.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G170_PzKpfwIV_Ausf_F2.png,4,1.5,1103,1566,50,"{'battleHeroes': {'highCaliber': 1}, 'main': {'fireForEffect': 2, 'masterGunner': 10, 'sharpShooter': 16}, 'epic': {}}",,0.1,0,3,True,3,Pz. IV F2,4697,27921,2.74,80,MT,50,2,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It12_Prototipo_Standard_B.png,italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It12_Prototipo_Standard_B.png,4,2.73,1402,3624,71.72,"{'battleHeroes': {'highCaliber': 44, 'topGun': 19, 'confederate': 20, 'tankSniper': 21, 'defender': 4, 'scout': 2, 'patrolDuty': 4}, 'main': {'fireForEffect': 185, 'duelist': 45, 'fighter': 43, 'spotter': 5, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 55}, 'epic': {'dumitru': 1, 'lehvaslaiho': 9, 'nicol': 1, 'oskin': 2, 'pascucci': 4, 'radley': 2}}","[142, 422287]",0.06,3,5.35,False,2.22,Standard B,6114,2465,2.55,84,MT,48.99,198,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G119_Pz58_Mutz.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G119_Pz58_Mutz.png,4,1.61,1234,2025,67.58,"{'battleHeroes': {'highCaliber': 17, 'topGun': 4, 'confederate': 25, 'tankSniper': 4, 'steelWall': 1, 'defender': 2, 'scout': 2, 'patrolDuty': 5}, 'main': {'fireForEffect': 138, 'duelist': 18, 'fighter': 14, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 27}, 'epic': {'kolobanov': 1, 'lehvaslaiho': 5, 'naydin': 1, 'nicol': 1, 'radley': 1}}","[260, 78121]",0.17,3,2.69,True,2.41,Pz. 58 Mutz,4346,64273,1.88,76,MT,40.11,182,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A06_M4A3E8_Sherman.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A06_M4A3E8_Sherman.png,4,1.51,881,956,65.28,"{'battleHeroes': {'highCaliber': 10, 'topGun': 5, 'confederate': 6, 'tankSniper': 1, 'steelWall': 1, 'scout': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 49, 'duelist': 6, 'fighter': 9, 'kamikaze': 2, 'spotter': 4, 'reaper': 4, 'masterGunner': 22, 'sharpShooter': 42}, 'epic': {'billotte': 1, 'lehvaslaiho': 5, 'oskin': 1, 'pool': 1}}","[5588, 251090]",0.28,3,2.16,False,2.27,M4A3E8,2738,1313,1.47,76,MT,29.86,144,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl11_45TP_Habicha.png,poland,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl11_45TP_Habicha.png,4,1.93,1269,2041,74.49,"{'battleHeroes': {'highCaliber': 17, 'topGun': 6, 'confederate': 3, 'steelWall': 5, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 80, 'duelist': 17, 'fighter': 8, 'shellproof': 2, 'kamikaze': 2, 'spotter': 2, 'reaper': 5, 'masterGunner': 16, 'sharpShooter': 21}, 'epic': {'pascucci': 1, 'radley': 1}}","[136, 263998]",0.51,3,3.78,False,1.94,45TP,4576,2705,2.15,73,HT,48.98,98,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G102_Pz_III.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G102_Pz_III.png,4,3.4,668,417,60,"{'battleHeroes': {'topGun': 1}, 'main': {'reaper': 3, 'masterGunner': 8, 'sharpShooter': 11}, 'epic': {}}",,0,0,8.5,False,0.6,Pz. III E,1605,4881,2.45,66,LT,60,5,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G120_M41_90_GrandFinal.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G120_M41_90_GrandFinal.png,4,1.44,1128,1681,65.05,"{'battleHeroes': {'highCaliber': 26, 'topGun': 8, 'confederate': 31, 'tankSniper': 8, 'defender': 2, 'invader': 1, 'scout': 28, 'patrolDuty': 22}, 'main': {'fireForEffect': 371, 'duelist': 29, 'fighter': 51, 'kamikaze': 6, 'spotter': 7, 'reaper': 4, 'masterGunner': 21, 'sharpShooter': 40}, 'epic': {'dumitru': 1, 'naydin': 1, 'orlik': 22, 'pascucci': 9}}","[631, 110472]",0.01,3,2.09,True,3.88,M 41 90 GF,4803,50961,1.76,76,LT,30.82,558,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F72_AMX_30.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F72_AMX_30.png,4,1.8,1106,3239,65.05,"{'battleHeroes': {'highCaliber': 28, 'topGun': 5, 'confederate': 31, 'tankSniper': 10, 'scout': 1, 'patrolDuty': 6}, 'main': {'fireForEffect': 161, 'duelist': 22, 'fighter': 27, 'spotter': 11, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 33}, 'epic': {'pascucci': 2, 'radley': 1}}","[428, 70962]",0.16,3,3.04,False,2.65,AMX 30 B,4202,15425,2.03,79,MT,40.78,206,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R45_IS-7.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R45_IS-7.png,4,1.59,1071,3065,67.21,"{'battleHeroes': {'highCaliber': 49, 'topGun': 4, 'confederate': 38, 'tankSniper': 2, 'steelWall': 43, 'defender': 3, 'patrolDuty': 2}, 'main': {'fireForEffect': 334, 'duelist': 67, 'fighter': 39, 'shellproof': 59, 'spotter': 5, 'reaper': 4, 'masterGunner': 21, 'sharpShooter': 50}, 'epic': {'dumitru': 1, 'naydin': 1, 'pascucci': 3}}","[4294, 739194]",1.07,3,2.92,False,1.82,IS-7,3725,7169,1.68,82,HT,45.49,488,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB115_Gonsalo.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB115_Gonsalo.png,4,1.88,1405,2884,67.48,"{'battleHeroes': {'highCaliber': 22, 'topGun': 3, 'confederate': 5, 'tankSniper': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 102, 'duelist': 11, 'fighter': 17, 'shellproof': 1, 'spotter': 3, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 22}, 'epic': {}}","[16, 5155]",0.39,3,3.67,True,1.47,Gonsalo,4514,60753,2.4,76,HT,48.78,123,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R25_GAZ-74b.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R25_GAZ-74b.png,4,1.69,629,656,60,"{'battleHeroes': {'highCaliber': 4, 'topGun': 1, 'confederate': 1}, 'main': {'reaper': 3, 'masterGunner': 17, 'sharpShooter': 28}, 'epic': {}}","[6534, 523725]",0.13,0,2.21,False,1.38,SU-85B,2410,6913,2.88,71,TD,23.64,55,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB27_Sexton.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB27_Sexton.png,4,1.7,449,413,70,"{'battleHeroes': {}, 'main': {'reaper': 3, 'masterGunner': 6}, 'epic': {}}",,0,0,2.43,False,0.3,Sexton II,2706,3409,3.94,35,SPG,30,10,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S05_Strv_M21_29.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S05_Strv_M21_29.png,4,1.71,542,254,64.29,"{'battleHeroes': {'topGun': 1, 'scout': 1}, 'main': {'fireForEffect': 12, 'duelist': 1, 'masterGunner': 16, 'sharpShooter': 19}, 'epic': {}}",,0.24,0,2.67,False,3.29,Strv fm/21,1883,129,2.62,57,LT,35.71,14,1
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R58_SU-101.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R58_SU-101.png,4,1.98,1124,2111,71.34,"{'battleHeroes': {'highCaliber': 22, 'topGun': 10, 'confederate': 4, 'tankSniper': 5, 'steelWall': 3, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 127, 'duelist': 20, 'fighter': 9, 'shellproof': 11, 'kamikaze': 1, 'spotter': 8, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 29}, 'epic': {'pascucci': 1, 'pool': 1, 'radley': 2}}","[1673, 424496]",0.57,3,3.84,False,1.28,SU-101,3837,9985,2.63,74,TD,48.41,157,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz01_Skoda_T40.png,czech,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz01_Skoda_T40.png,4,2.24,1184,1579,68.75,"{'battleHeroes': {'highCaliber': 21, 'topGun': 3, 'confederate': 9, 'tankSniper': 2, 'defender': 1, 'scout': 1}, 'main': {'fireForEffect': 82, 'duelist': 14, 'fighter': 18, 'kamikaze': 1, 'spotter': 2, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 22}, 'epic': {'lehvaslaiho': 1, 'pascucci': 1}}","[43, 78933]",0.07,3,3.98,True,2.48,Škoda T 40,5466,51569,2.78,72,MT,43.75,96,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch30_T-26G_FT.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch30_T-26G_FT.png,4,3.71,745,469,85.71,"{'battleHeroes': {}, 'main': {'fireForEffect': 7, 'fighter': 5, 'reaper': 3, 'masterGunner': 8}, 'epic': {}}",,0.02,0,13,False,2.57,T-26G FT,2621,6449,5.09,61,TD,71.43,7,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G58_VK4502P.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G58_VK4502P.png,4,1.54,1110,2592,69.52,"{'battleHeroes': {'highCaliber': 23, 'topGun': 5, 'confederate': 11, 'tankSniper': 1, 'steelWall': 54, 'defender': 3, 'invader': 3}, 'main': {'fireForEffect': 210, 'duelist': 46, 'fighter': 25, 'shellproof': 76, 'spotter': 4, 'reaper': 4, 'masterGunner': 17, 'sharpShooter': 55}, 'epic': {}}","[1164, 277664]",1.63,3,2.96,False,1.3,VK 45.02 B,3693,7441,1.71,80,HT,47.94,315,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB41_Challenger.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB41_Challenger.png,4,2.12,1154,1760,73.15,"{'battleHeroes': {'highCaliber': 17, 'topGun': 5, 'confederate': 8, 'tankSniper': 5, 'scout': 2}, 'main': {'fireForEffect': 84, 'duelist': 13, 'fighter': 17, 'kamikaze': 2, 'spotter': 2, 'reaper': 3, 'masterGunner': 15, 'sharpShooter': 46}, 'epic': {'naydin': 1, 'radley': 1}}","[1381, 307944]",0.03,3,4.16,False,1.82,Challenger,3859,14161,2.54,78,TD,49.07,108,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A02_M2_lt.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A02_M2_lt.png,4,2.86,621,314,71.43,"{'battleHeroes': {'topGun': 1, 'scout': 1}, 'main': {'masterGunner': 16, 'sharpShooter': 21}, 'epic': {}}",,0,0,5,False,2.57,M2 Light,2020,1825,2.39,57,LT,42.86,7,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G94_GW_Tiger_P.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G94_GW_Tiger_P.png,4,1.02,725,1583,60,"{'battleHeroes': {'highCaliber': 4, 'topGun': 1, 'defender': 1}, 'main': {'fighter': 2, 'reaper': 3, 'masterGunner': 5}, 'epic': {'gore': 1, 'stark': 1}}","[2118, 394452]",0.03,0,1.74,False,0.05,G.W. Tiger P,2418,15377,5.93,37,SPG,41.54,65,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch08_Type97_Chi_Ha.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch08_Type97_Chi_Ha.png,4,1.74,592,488,60.87,"{'battleHeroes': {'topGun': 2, 'confederate': 1, 'defender': 1}, 'main': {'masterGunner': 11, 'sharpShooter': 19}, 'epic': {}}",,0.87,0,2.86,False,1.78,Chi-Ha,2716,4401,2.44,67,LT,39.13,23,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R60_Object416.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R60_Object416.png,4,1.51,1045,1858,59.79,"{'battleHeroes': {'highCaliber': 23, 'topGun': 11, 'confederate': 10, 'tankSniper': 11, 'steelWall': 1, 'defender': 2, 'scout': 5}, 'main': {'fireForEffect': 93, 'duelist': 13, 'fighter': 20, 'kamikaze': 1, 'spotter': 4, 'reaper': 4, 'masterGunner': 26, 'sharpShooter': 39}, 'epic': {'lehvaslaiho': 1, 'nicol': 1, 'pascucci': 1}}","[5099, 196736]",0.16,3,2.27,False,2.67,Obj. 416,3464,13313,1.79,81,MT,33.45,281,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch35_T-34-2G_FT.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch35_T-34-2G_FT.png,4,2.32,1205,2061,74.04,"{'battleHeroes': {'highCaliber': 21, 'topGun': 8, 'tankSniper': 4, 'defender': 2}, 'main': {'fireForEffect': 96, 'duelist': 17, 'fighter': 17, 'kamikaze': 3, 'spotter': 2, 'reaper': 7, 'masterGunner': 15, 'sharpShooter': 29}, 'epic': {'naydin': 1, 'pascucci': 3}}","[31, 111587]",0.2,3,4.38,False,1.8,T-34-2G FT,4980,7729,3.31,71,TD,47.12,104,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J07_Chi_Ha.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J07_Chi_Ha.png,4,4.67,1108,749,100,"{'battleHeroes': {'topGun': 1}, 'main': {'masterGunner': 12, 'sharpShooter': 21}, 'epic': {}}",,0,0,,False,3.33,Chi-Ha,4837,2145,5.22,65,LT,100,3,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It05_Carro_L6_40.png,italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It05_Carro_L6_40.png,4,3.43,813,488,71.43,"{'battleHeroes': {'topGun': 1}, 'main': {'fireForEffect': 7, 'duelist': 1, 'fighter': 2, 'masterGunner': 9, 'sharpShooter': 26}, 'epic': {'orlik': 1}}",,0.09,0,6,False,3.29,L6/40,2872,417,3.48,70,LT,42.86,7,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G139_MKA.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G139_MKA.png,4,5,1392,950,100,"{'battleHeroes': {'highCaliber': 1, 'topGun': 1}, 'main': {'fireForEffect': 2, 'duelist': 1, 'masterGunner': 7, 'sharpShooter': 13}, 'epic': {'kolobanov': 1, 'orlik': 1}}",,0.1,0,10,True,2.5,MKA,8443,47633,5.72,85,LT,50,2,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz04_T50_51.png,czech,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz04_T50_51.png,4,2.28,1148,3599,68.33,"{'battleHeroes': {'highCaliber': 205, 'topGun': 57, 'confederate': 56, 'tankSniper': 49, 'steelWall': 1, 'defender': 12, 'invader': 1, 'scout': 5, 'patrolDuty': 8}, 'main': {'fireForEffect': 891, 'duelist': 164, 'fighter': 192, 'spotter': 6, 'reaper': 4, 'masterGunner': 34, 'sharpShooter': 65}, 'epic': {'delanglade': 1, 'kolobanov': 1, 'naydin': 2, 'pascucci': 9, 'pool': 1, 'radley': 3}}","[995, 327208]",0.1,3,4.09,False,2.43,TVP T 50/51,4885,2417,2.46,83,MT,44.24,1042,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S34_Lago_M38.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S34_Lago_M38.png,4,2.75,1209,1007,75,"{'battleHeroes': {'highCaliber': 2}, 'main': {'fireForEffect': 3, 'duelist': 2, 'fighter': 2, 'masterGunner': 10, 'sharpShooter': 15}, 'epic': {}}",,0.04,0,5.5,True,3,Lago M38,3900,50817,2.6,87,LT,50,4,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R78_SU_85I.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R78_SU_85I.png,4,2.3,886,991,68.92,"{'battleHeroes': {'highCaliber': 29, 'topGun': 8, 'confederate': 3, 'patrolDuty': 1}, 'main': {'fireForEffect': 124, 'duelist': 13, 'fighter': 34, 'shellproof': 1, 'kamikaze': 2, 'spotter': 1, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 22}, 'epic': {'kolobanov': 1, 'pascucci': 2, 'pool': 1}}","[630, 25657]",0.23,3,4.2,True,1.7,SU-85I,3361,53761,3.4,65,TD,45.27,148,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R63_ST_I.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R63_ST_I.png,4,1.36,1103,2587,64.54,"{'battleHeroes': {'highCaliber': 20, 'topGun': 1, 'confederate': 10, 'steelWall': 28, 'defender': 4}, 'main': {'fireForEffect': 171, 'duelist': 28, 'fighter': 14, 'shellproof': 51, 'spotter': 3, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 38}, 'epic': {}}","[2065, 321229]",1.4,3,2.35,False,1.43,ST-I,3430,10753,1.65,80,HT,42.23,251,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G06_PzII.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G06_PzII.png,4,2.2,695,343,60,"{'battleHeroes': {'topGun': 2, 'confederate': 2, 'defender': 2, 'invader': 1, 'scout': 1}, 'main': {'masterGunner': 50, 'sharpShooter': 160}, 'epic': {}}",,0.78,0,4.13,False,2.9,Pz. II,2321,2065,3.03,71,LT,46.67,30,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G26_VK1602.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G26_VK1602.png,4,0.92,711,479,60.67,"{'battleHeroes': {'highCaliber': 1, 'topGun': 1, 'confederate': 1, 'defender': 1, 'scout': 12, 'patrolDuty': 9}, 'main': {'fireForEffect': 25, 'duelist': 2, 'fighter': 3, 'kamikaze': 18, 'spotter': 2, 'masterGunner': 53, 'sharpShooter': 222}, 'epic': {'orlik': 4, 'pascucci': 1}}","[19449, 548679]",0.12,3,1.21,False,3.94,Leopard,2206,5393,1.25,68,LT,23.43,239,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A120_M48A5.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A120_M48A5.png,4,1.69,1055,3148,62.54,"{'battleHeroes': {'highCaliber': 97, 'topGun': 20, 'confederate': 113, 'tankSniper': 20, 'steelWall': 3, 'defender': 5, 'invader': 2, 'scout': 3, 'patrolDuty': 5}, 'main': {'fireForEffect': 476, 'duelist': 71, 'fighter': 71, 'shellproof': 6, 'spotter': 6, 'reaper': 4, 'masterGunner': 28, 'sharpShooter': 51}, 'epic': {'pascucci': 2, 'radley': 2}}","[3689, 176260]",0.37,3,2.81,False,2.12,M48 Patton,3869,14113,1.87,80,MT,39.77,865,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A86_T23E3.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A86_T23E3.png,4,2.53,1270,1833,64.29,"{'battleHeroes': {'highCaliber': 52, 'topGun': 24, 'confederate': 18, 'tankSniper': 7, 'steelWall': 3, 'defender': 3, 'scout': 4, 'patrolDuty': 8}, 'main': {'fireForEffect': 171, 'duelist': 51, 'fighter': 37, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 21, 'sharpShooter': 54}, 'epic': {'kolobanov': 1, 'lehvaslaiho': 2, 'nicol': 1, 'pascucci': 2, 'pool': 2, 'radley': 3}}","[44, 10142]",0.16,3,5.2,True,3.36,T23E3,5455,11809,2.18,77,MT,51.34,224,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A115_Chrysler_K_GF.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A115_Chrysler_K_GF.png,4,1.51,1281,2450,60.89,"{'battleHeroes': {'highCaliber': 29, 'topGun': 4, 'confederate': 20, 'steelWall': 18, 'defender': 1}, 'main': {'fireForEffect': 134, 'duelist': 29, 'fighter': 13, 'shellproof': 36, 'kamikaze': 1, 'spotter': 3, 'reaper': 4, 'masterGunner': 27, 'sharpShooter': 38}, 'epic': {'pascucci': 2, 'radley': 1}}","[429, 154245]",1.44,3,2.31,True,1.99,Chrysler GF,4437,58657,1.85,81,HT,34.64,179,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB83_FV4005.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB83_FV4005.png,4,1.91,930,3310,61.81,"{'battleHeroes': {'highCaliber': 160, 'topGun': 18, 'confederate': 3, 'tankSniper': 16, 'defender': 2}, 'main': {'fireForEffect': 723, 'duelist': 69, 'fighter': 119, 'spotter': 3, 'reaper': 9, 'masterGunner': 16, 'sharpShooter': 21}, 'epic': {'fadin': 1, 'pascucci': 2}}","[363, 312903]",0.03,3,3.32,False,0.57,FV4005,3766,13905,2.3,64,TD,42.51,948,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz18_TNH_105_1000.png,czech,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz18_TNH_105_1000.png,4,1.9,1285,2575,60.24,"{'battleHeroes': {'highCaliber': 9, 'topGun': 2, 'confederate': 5, 'tankSniper': 1, 'steelWall': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 69, 'duelist': 12, 'fighter': 11, 'shellproof': 4, 'spotter': 3, 'reaper': 4, 'masterGunner': 25, 'sharpShooter': 43}, 'epic': {}}","[39, 228624]",0.5,3,3.43,False,1.58,TNH 105/1000,4999,3441,2,81,HT,44.58,83,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G134_PzKpfw_VII.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G134_PzKpfw_VII.png,4,1.67,1141,3618,63.93,"{'battleHeroes': {'highCaliber': 24, 'topGun': 4, 'confederate': 13, 'tankSniper': 2, 'steelWall': 33, 'defender': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 138, 'duelist': 33, 'fighter': 16, 'shellproof': 38, 'spotter': 4, 'reaper': 5, 'masterGunner': 16, 'sharpShooter': 48}, 'epic': {'pascucci': 3}}","[341, 86262]",1.34,3,3.24,False,1.53,Pz.Kpfw. VII,4278,19473,1.75,82,HT,48.63,183,10
