isPrem,dmgratio,hitratio,kd,nation,winrate,spots,moe,xp,image,battles,mastery,id,wn8,tier,bigImage,kpg,class,awards,armoreff,name,dpg,survival,dpgRanking
True,3.49,69,3.88,germany,73.17,1.38,3,881,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G104_Stug_IV.png,82,4,60689,4113,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G104_Stug_IV.png,2.37,TD,"{'battleHeroes': {'highCaliber': 16, 'topGun': 9, 'defender': 2}, 'main': {'fireForEffect': 69, 'duelist': 6, 'fighter': 13, 'shellproof': 1, 'spotter': 1, 'reaper': 3, 'masterGunner': 15, 'sharpShooter': 36}, 'epic': {}}",0.17,StuG IV,951,39.02,
False,1.49,73,2.77,uk,66.09,2.42,3,1072,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB22_Comet.png,174,4,5457,3357,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB22_Comet.png,1.64,MT,"{'battleHeroes': {'highCaliber': 11, 'confederate': 13, 'scout': 3, 'patrolDuty': 2}, 'main': {'fireForEffect': 84, 'duelist': 23, 'fighter': 17, 'shellproof': 1, 'kamikaze': 4, 'spotter': 3, 'masterGunner': 17, 'sharpShooter': 37}, 'epic': {'lehvaslaiho': 4, 'pascucci': 2}}",0.16,Comet,1411,40.8,
False,2.91,71,3.8,ussr,74.16,2.63,3,946,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R04_T-34.png,89,4,1,4762,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R04_T-34.png,2.09,MT,"{'battleHeroes': {'highCaliber': 8, 'topGun': 3, 'confederate': 4, 'tankSniper': 1, 'invader': 1, 'scout': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 49, 'duelist': 7, 'fighter': 14, 'kamikaze': 3, 'spotter': 3, 'masterGunner': 16, 'sharpShooter': 26}, 'epic': {'lehvaslaiho': 1}}",0.23,T-34,1022,44.94,
False,1.63,67,1.67,usa,59.62,1.26,0,463,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A04_M3_Grant.png,260,4,3105,1972,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A04_M3_Grant.png,1.17,MT,"{'battleHeroes': {'highCaliber': 9, 'topGun': 3, 'steelWall': 1, 'defender': 2}, 'main': {'fireForEffect': 97, 'duelist': 9, 'fighter': 20, 'kamikaze': 5, 'spotter': 1, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 24}, 'epic': {'lehvaslaiho': 4, 'naydin': 1, 'pascucci': 1}}",0.15,M3 Lee,417,29.62,
True,2.33,81,3.7,italy,61.15,1.43,3,1384,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It18_Progetto_C45_mod_71.png,157,4,51105,4493,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It18_Progetto_C45_mod_71.png,2.1,HT,"{'battleHeroes': {'highCaliber': 35, 'topGun': 6, 'confederate': 4, 'tankSniper': 5, 'steelWall': 1, 'defender': 1}, 'main': {'fireForEffect': 132, 'duelist': 31, 'fighter': 24, 'shellproof': 8, 'spotter': 2, 'reaper': 5, 'masterGunner': 20, 'sharpShooter': 35}, 'epic': {'pascucci': 1}}",0.67,Bisonte C45,2698,43.31,
False,1.49,82,2.2,usa,63.6,2.28,3,1086,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A35_Pershing.png,239,4,5921,3420,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A35_Pershing.png,1.43,MT,"{'battleHeroes': {'highCaliber': 10, 'topGun': 1, 'confederate': 18, 'tankSniper': 5, 'steelWall': 2, 'defender': 2, 'invader': 1, 'scout': 2, 'patrolDuty': 6}, 'main': {'fireForEffect': 76, 'duelist': 18, 'fighter': 13, 'kamikaze': 2, 'spotter': 4, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 52}, 'epic': {'billotte': 1, 'lehvaslaiho': 1, 'oskin': 1, 'pascucci': 1}}",0.25,Pershing,1798,35.15,
False,4.84,35,4.1,uk,75,0.1,0,575,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB26_Birch_Gun.png,20,4,10833,3029,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB26_Birch_Gun.png,2.05,SPG,"{'battleHeroes': {'confederate': 1}, 'main': {'reaper': 3, 'masterGunner': 11, 'sharpShooter': 18}, 'epic': {}}",0,Birch Gun,533,50,
True,4.11,70,,ussr,100,3,0,1998,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R201_IT_3.png,1,4,40961,5865,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R201_IT_3.png,4,MT,"{'battleHeroes': {'highCaliber': 1}, 'main': {'fireForEffect': 1, 'duelist': 1, 'fighter': 1, 'masterGunner': 5}, 'epic': {}}",0.37,IT-3,1950,100,
False,1.45,77,2.37,france,59.46,1.34,3,917,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F07_AMX_M4_1945.png,259,4,6977,2903,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F07_AMX_M4_1945.png,1.47,HT,"{'battleHeroes': {'highCaliber': 11, 'topGun': 8, 'confederate': 8, 'tankSniper': 2, 'steelWall': 2, 'defender': 2, 'scout': 1}, 'main': {'fireForEffect': 91, 'duelist': 19, 'fighter': 12, 'kamikaze': 1, 'spotter': 1, 'reaper': 5, 'masterGunner': 22, 'sharpShooter': 34}, 'epic': {'pascucci': 1, 'radley': 2}}",0.24,AMX M4 45,1449,37.84,
True,2.28,74,3.45,poland,72.09,2.7,3,1287,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl03_PzV_Poland.png,86,4,145,4851,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl03_PzV_Poland.png,2.13,MT,"{'battleHeroes': {'highCaliber': 17, 'topGun': 5, 'confederate': 11, 'tankSniper': 1, 'defender': 1, 'scout': 1}, 'main': {'fireForEffect': 70, 'duelist': 11, 'fighter': 11, 'shellproof': 2, 'kamikaze': 4, 'spotter': 3, 'reaper': 3, 'masterGunner': 15, 'sharpShooter': 25}, 'epic': {'lehvaslaiho': 5, 'oskin': 1, 'pascucci': 1, 'radley': 1}}",0.41,Pudel,1588,38.37,
True,1.62,78,2.46,uk,65.14,1.9,3,1192,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB87_Chieftain_T95_turret.png,350,4,15441,3981,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB87_Chieftain_T95_turret.png,1.46,MT,"{'battleHeroes': {'highCaliber': 26, 'topGun': 6, 'confederate': 28, 'tankSniper': 5, 'steelWall': 6, 'defender': 6, 'invader': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 232, 'duelist': 50, 'fighter': 33, 'shellproof': 9, 'kamikaze': 1, 'spotter': 4, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 40}, 'epic': {'lehvaslaiho': 7, 'oskin': 1, 'pascucci': 1, 'radley': 1}}",0.59,Chieftain/T95,1930,40.57,
True,2.11,77,2.54,germany,72.97,4.3,3,1256,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G120_M41_90.png,148,4,64017,5986,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G120_M41_90.png,1.65,LT,"{'battleHeroes': {'highCaliber': 11, 'topGun': 3, 'confederate': 13, 'tankSniper': 7, 'scout': 7, 'patrolDuty': 9}, 'main': {'fireForEffect': 118, 'duelist': 11, 'fighter': 18, 'spotter': 6, 'masterGunner': 21, 'sharpShooter': 27}, 'epic': {'orlik': 6, 'pascucci': 4}}",0.01,M 41 90 mm,1980,35.14,
True,1.7,81,2.97,germany,65.52,1.03,3,1249,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G167_Tiger_Maus_120t.png,145,4,23057,3759,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G167_Tiger_Maus_120t.png,1.56,HT,"{'battleHeroes': {'highCaliber': 19, 'topGun': 1, 'confederate': 8, 'tankSniper': 1, 'steelWall': 13, 'defender': 2}, 'main': {'fireForEffect': 110, 'duelist': 26, 'fighter': 17, 'shellproof': 15, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 27}, 'epic': {}}",0.89,Tiger-Maus,3178,47.59,
False,4.35,72,4.48,italy,75.41,1.48,3,1187,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It27_M43_da_105_25_Bassoto.png,61,4,4257,4942,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It27_M43_da_105_25_Bassoto.png,2.28,TD,"{'battleHeroes': {'highCaliber': 16, 'topGun': 2, 'confederate': 1, 'tankSniper': 4}, 'main': {'fireForEffect': 57, 'duelist': 5, 'fighter': 10, 'spotter': 1, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 17}, 'epic': {'pascucci': 1}}",0.03,Bassotto,1837,49.18,
False,2.6,64,3.77,uk,71.83,2.59,3,1018,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB50_Sherman_III.png,71,4,12881,4349,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB50_Sherman_III.png,2.07,MT,"{'battleHeroes': {'highCaliber': 8, 'topGun': 2, 'scout': 2, 'patrolDuty': 3}, 'main': {'fireForEffect': 59, 'duelist': 5, 'fighter': 13, 'kamikaze': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 10, 'sharpShooter': 13}, 'epic': {'lehvaslaiho': 2, 'oskin': 1, 'pascucci': 1, 'radley': 1}}",0.3,Sherman III,937,45.07,
False,1.7,76,2.08,france,63.45,1.36,3,1134,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F81_Char_de_65t.png,145,4,16449,4051,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F81_Char_de_65t.png,1.32,HT,"{'battleHeroes': {'highCaliber': 13, 'topGun': 2, 'confederate': 7, 'tankSniper': 2, 'steelWall': 2, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 100, 'duelist': 11, 'fighter': 9, 'shellproof': 6, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 32}, 'epic': {}}",0.55,AMX 65 t,2268,36.55,
False,1.97,83,3.72,italy,69.47,1.13,3,1309,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It24_Controcarro_1_Mk2.png,95,4,5537,4005,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It24_Controcarro_1_Mk2.png,1.8,TD,"{'battleHeroes': {'highCaliber': 13, 'topGun': 1, 'confederate': 5, 'steelWall': 6, 'patrolDuty': 1}, 'main': {'fireForEffect': 76, 'duelist': 13, 'fighter': 12, 'shellproof': 12, 'spotter': 4, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 50}, 'epic': {'pascucci': 1}}",0.98,CC-1 Mk. 2,3253,51.58,
False,1.85,76,2.87,japan,63.83,1.9,3,969,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J10_Chi_To.png,188,4,1889,3743,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J10_Chi_To.png,1.79,MT,"{'battleHeroes': {'highCaliber': 16, 'topGun': 5, 'confederate': 7, 'tankSniper': 3, 'defender': 2}, 'main': {'fireForEffect': 49, 'duelist': 6, 'fighter': 13, 'spotter': 3, 'reaper': 3, 'masterGunner': 33, 'sharpShooter': 52}, 'epic': {'lehvaslaiho': 5, 'pascucci': 1, 'radley': 1}}",0.14,Chi-To,1206,37.77,
False,1.75,82,2.89,ussr,67.18,2.81,3,1203,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R104_Object_430_II.png,323,4,17665,3976,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R104_Object_430_II.png,1.82,MT,"{'battleHeroes': {'highCaliber': 39, 'topGun': 7, 'confederate': 16, 'tankSniper': 3, 'steelWall': 12, 'defender': 3, 'invader': 1, 'scout': 3, 'patrolDuty': 7}, 'main': {'fireForEffect': 165, 'duelist': 44, 'fighter': 30, 'shellproof': 17, 'kamikaze': 2, 'spotter': 4, 'reaper': 4, 'masterGunner': 22, 'sharpShooter': 45}, 'epic': {'dumitru': 1, 'lehvaslaiho': 3, 'pascucci': 3, 'radley': 1}}",0.74,Obj. 430 II,2543,36.84,
False,2.32,80,4.28,france,75.56,1.78,3,1403,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F83_AMX_M4_Mle1949_Bis.png,225,4,16705,4781,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F83_AMX_M4_Mle1949_Bis.png,2,HT,"{'battleHeroes': {'highCaliber': 55, 'topGun': 6, 'confederate': 24, 'tankSniper': 4, 'steelWall': 23, 'patrolDuty': 1}, 'main': {'fireForEffect': 190, 'duelist': 44, 'fighter': 41, 'shellproof': 43, 'kamikaze': 1, 'spotter': 4, 'reaper': 4, 'masterGunner': 22, 'sharpShooter': 49}, 'epic': {'billotte': 1, 'pascucci': 3, 'radley': 1}}",1.22,AMX M4 51,3538,53.33,
False,2.58,71,4.6,china,68.39,1.08,3,1201,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch37_WZ111G_FT.png,174,4,8241,4454,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch37_WZ111G_FT.png,2.11,TD,"{'battleHeroes': {'highCaliber': 41, 'topGun': 6, 'confederate': 3, 'tankSniper': 6, 'steelWall': 5, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 141, 'duelist': 21, 'fighter': 24, 'shellproof': 14, 'spotter': 4, 'reaper': 6, 'masterGunner': 19, 'sharpShooter': 20}, 'epic': {'pascucci': 2}}",0.88,WZ-111G FT,3356,54.02,
False,1.91,80,2.76,ussr,66.89,3.35,3,985,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R57_A43.png,151,4,12289,3575,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R57_A43.png,1.68,MT,"{'battleHeroes': {'highCaliber': 8, 'topGun': 6, 'confederate': 7, 'tankSniper': 2, 'steelWall': 1, 'defender': 2, 'scout': 8, 'patrolDuty': 4}, 'main': {'fireForEffect': 65, 'duelist': 7, 'fighter': 7, 'shellproof': 1, 'kamikaze': 3, 'spotter': 3, 'masterGunner': 18, 'sharpShooter': 47}, 'epic': {'lehvaslaiho': 6, 'pascucci': 2, 'radley': 1}}",0.15,A-43,1157,39.07,
True,1.85,76,2.49,germany,58.41,2.13,3,1118,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G112_KanonenJagdPanzer.png,113,4,61969,3323,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G112_KanonenJagdPanzer.png,1.52,TD,"{'battleHeroes': {'highCaliber': 7, 'topGun': 1, 'confederate': 9, 'tankSniper': 4, 'defender': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 81, 'duelist': 9, 'fighter': 10, 'kamikaze': 1, 'spotter': 6, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 28}, 'epic': {}}",0.01,KanJPz,1895,38.94,
True,1.9,78,2.74,france,65.38,1.45,3,1307,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F74_AMX_M4_1949_Liberte.png,234,4,62017,4350,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F74_AMX_M4_1949_Liberte.png,1.6,HT,"{'battleHeroes': {'highCaliber': 42, 'topGun': 5, 'confederate': 17, 'tankSniper': 1, 'steelWall': 30, 'defender': 1, 'scout': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 170, 'duelist': 34, 'fighter': 27, 'shellproof': 48, 'kamikaze': 5, 'spotter': 3, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 41}, 'epic': {}}",1.31,AMX M4 49 L,2334,41.45,
False,1.97,75,2.04,uk,69.3,2.89,3,747,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB20_Crusader.png,114,4,2129,3276,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB20_Crusader.png,1.41,LT,"{'battleHeroes': {'highCaliber': 6, 'topGun': 2, 'confederate': 4, 'defender': 1, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 42, 'duelist': 3, 'fighter': 5, 'kamikaze': 1, 'spotter': 3, 'reaper': 3, 'masterGunner': 21, 'sharpShooter': 38}, 'epic': {}}",0.05,Crusader,762,30.7,
False,4.17,38,3.34,usa,59.6,0.73,0,398,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A107_T1_HMC.png,198,4,2081,2430,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A107_T1_HMC.png,1.99,SPG,"{'battleHeroes': {'topGun': 10, 'defender': 1}, 'main': {'duelist': 4, 'fighter': 12, 'shellproof': 8, 'kamikaze': 3, 'reaper': 6, 'masterGunner': 17, 'sharpShooter': 17}, 'epic': {'gore': 4, 'stark': 17}}",1.41,T1 HMC,292,40.4,
False,8.46,43,2.68,france,59.57,0.11,0,781,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F67_Bat_Chatillon155_55.png,230,4,14401,3136,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F67_Bat_Chatillon155_55.png,1.42,SPG,"{'battleHeroes': {'highCaliber': 8, 'topGun': 2, 'confederate': 8, 'defender': 1}, 'main': {'reaper': 5, 'masterGunner': 10, 'sharpShooter': 11}, 'epic': {'gore': 2}}",0.08,B-C 155 55,2082,46.96,
False,1.19,68,1.4,ussr,59.65,2.2,0,460,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R06_T-28.png,114,4,1537,1521,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R06_T-28.png,1.22,MT,"{'battleHeroes': {'highCaliber': 2, 'topGun': 1}, 'main': {'fireForEffect': 16, 'duelist': 2, 'fighter': 5, 'reaper': 5, 'masterGunner': 21, 'sharpShooter': 21}, 'epic': {'lehvaslaiho': 1, 'oskin': 1}}",0.1,T-28,385,13.16,
True,2.29,75,3.63,ussr,64.44,1.34,3,1251,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R175_IS_2_screen.png,90,4,31233,4580,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R175_IS_2_screen.png,1.98,HT,"{'battleHeroes': {'highCaliber': 19, 'topGun': 3, 'confederate': 6, 'tankSniper': 1, 'steelWall': 3, 'defender': 2}, 'main': {'fireForEffect': 77, 'duelist': 17, 'fighter': 19, 'shellproof': 1, 'spotter': 1, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 28}, 'epic': {'radley': 1}}",0.42,IS-2S,2276,45.56,
True,2.31,72,3.36,usa,70.27,3.05,3,1236,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A104_M4A3E8A.png,74,4,56097,4800,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A104_M4A3E8A.png,2,MT,"{'battleHeroes': {'highCaliber': 15, 'topGun': 2, 'confederate': 7, 'scout': 2, 'patrolDuty': 5}, 'main': {'fireForEffect': 61, 'duelist': 12, 'fighter': 13, 'kamikaze': 1, 'spotter': 3, 'masterGunner': 19, 'sharpShooter': 26}, 'epic': {'lehvaslaiho': 1, 'oskin': 1, 'pascucci': 1}}",0.18,Fury,1415,40.54,
False,1.71,70,2.19,germany,69.6,2.07,3,962,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G27_VK3001P.png,125,4,7185,3049,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G27_VK3001P.png,1.4,HT,"{'battleHeroes': {'highCaliber': 8, 'topGun': 1, 'confederate': 10, 'tankSniper': 2, 'defender': 1}, 'main': {'fireForEffect': 63, 'duelist': 10, 'fighter': 9, 'shellproof': 1, 'spotter': 2, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 23}, 'epic': {'lehvaslaiho': 1, 'radley': 1}}",0.42,VK 30.01 P,1104,36,
False,2.39,82,3.87,czech,67.3,1.54,3,1230,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz17_Vz_55.png,211,4,2929,4590,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz17_Vz_55.png,2.09,HT,"{'battleHeroes': {'highCaliber': 51, 'topGun': 6, 'confederate': 12, 'tankSniper': 5, 'steelWall': 7, 'patrolDuty': 1}, 'main': {'fireForEffect': 191, 'duelist': 46, 'fighter': 27, 'shellproof': 16, 'spotter': 6, 'reaper': 4, 'masterGunner': 36, 'sharpShooter': 36}, 'epic': {'pascucci': 2}}",0.62,Vz. 55,4266,45.97,
True,3.04,72,5.18,germany,80.95,1.52,0,1462,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G81_Pz_IV_AusfH_GuP.png,21,4,45585,4332,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G81_Pz_IV_AusfH_GuP.png,2.71,MT,"{'battleHeroes': {'highCaliber': 4, 'topGun': 1, 'confederate': 1, 'tankSniper': 1}, 'main': {'fireForEffect': 19, 'duelist': 5, 'fighter': 6, 'kamikaze': 3, 'spotter': 1, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 21}, 'epic': {'lehvaslaiho': 3, 'naydin': 1, 'pascucci': 1}}",0.14,Pz. IV H Ankou,1420,47.62,
False,1.77,78,2.87,uk,60.09,1.01,3,982,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB75_AT7.png,213,4,10065,2883,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB75_AT7.png,1.5,TD,"{'battleHeroes': {'highCaliber': 15, 'topGun': 1, 'confederate': 6, 'tankSniper': 2, 'steelWall': 18, 'defender': 2, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 86, 'duelist': 26, 'fighter': 17, 'shellproof': 9, 'spotter': 2, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 46}, 'epic': {'billotte': 1, 'pascucci': 1}}",1.01,AT 7,1617,47.89,
False,1.87,78,2.88,uk,60.08,1.68,3,1098,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB24_Centurion_Mk3.png,238,4,5713,3801,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB24_Centurion_Mk3.png,1.71,MT,"{'battleHeroes': {'highCaliber': 22, 'topGun': 7, 'confederate': 27, 'tankSniper': 5, 'steelWall': 1, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 183, 'duelist': 32, 'fighter': 19, 'shellproof': 2, 'kamikaze': 1, 'spotter': 4, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 22}, 'epic': {'lehvaslaiho': 4, 'nicol': 1}}",0.39,Centurion 7/1,2669,40.76,
False,1.97,74,3.58,usa,66.67,2.05,3,1312,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A147_M_II_Y.png,78,4,20769,4702,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A147_M_II_Y.png,1.97,HT,"{'battleHeroes': {'highCaliber': 12, 'topGun': 5, 'confederate': 6, 'tankSniper': 1, 'steelWall': 7, 'patrolDuty': 2}, 'main': {'fireForEffect': 63, 'duelist': 13, 'fighter': 9, 'shellproof': 4, 'spotter': 1, 'reaper': 3, 'masterGunner': 15, 'sharpShooter': 20}, 'epic': {'pascucci': 3, 'pool': 1}}",0.61,M-II-Y,2110,44.87,
False,1.62,80,2.83,japan,66.96,1.82,3,1096,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J13_STA_1.png,342,4,2657,3930,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J13_STA_1.png,1.64,MT,"{'battleHeroes': {'highCaliber': 27, 'topGun': 10, 'confederate': 15, 'tankSniper': 8, 'steelWall': 1, 'defender': 2, 'invader': 1}, 'main': {'fireForEffect': 109, 'duelist': 24, 'fighter': 14, 'spotter': 3, 'reaper': 4, 'masterGunner': 21, 'sharpShooter': 56}, 'epic': {'lehvaslaiho': 3, 'radley': 2}}",0.1,STA-1,1896,42.11,
True,1.88,80,2.5,ussr,64.52,2.87,3,1146,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R120_T22SR_A22.png,248,4,61697,3522,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R120_T22SR_A22.png,1.56,MT,"{'battleHeroes': {'highCaliber': 22, 'topGun': 4, 'confederate': 38, 'tankSniper': 2, 'steelWall': 11, 'scout': 2, 'patrolDuty': 11}, 'main': {'fireForEffect': 192, 'duelist': 46, 'fighter': 25, 'shellproof': 28, 'spotter': 10, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 44}, 'epic': {}}",0.94,T-22 med.,3073,37.5,
True,1.79,77,3.59,france,68.73,2.47,3,1276,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F65_FCM_50t.png,323,4,64065,4574,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F65_FCM_50t.png,1.95,HT,"{'battleHeroes': {'highCaliber': 44, 'topGun': 13, 'confederate': 38, 'tankSniper': 3, 'steelWall': 7, 'defender': 4, 'scout': 3, 'patrolDuty': 3}, 'main': {'fireForEffect': 245, 'duelist': 59, 'fighter': 39, 'shellproof': 3, 'kamikaze': 5, 'spotter': 7, 'reaper': 3, 'masterGunner': 27, 'sharpShooter': 36}, 'epic': {}}",0.3,FCM 50 t,2231,45.82,
