tank_id,damage,winrate,direct_hits,image,life_time,distance_traveled,player_winrate,spotting_assist,isPrem,tracking_assist,damage_blocked,nation,big_image,survival,frags,battles,pen_rate,potential_damage_received,tier,penetrations,sniper_damage,shots_fired,damage_received,base_capture_points,base_defense_points,name,winrate_differential,class,spots,wn8,hit_rate
7185,634,47.65,5.27,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G27_VK3001P.png,258,1028,48.03,171,False,30,225,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G27_VK3001P.png,20.53,0.59,14853,65.56,1208,6,3.46,90,7.83,1023,1,0.26,VK 30.01 P,-0.38,HT,0.92,1061,67.31
2561,599,48.75,4.94,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R07_T-34-85.png,266,1250,47.6,210,False,28,131,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R07_T-34-85.png,22.25,0.65,14838,71.83,843,6,3.55,138,7.96,724,1.01,0.33,T-34-85,1.15,MT,0.97,1064,62.09
61217,842,52.65,5.01,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A123_T78.png,318,1262,49.77,201,True,33,48,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A123_T78.png,32.53,0.94,14786,77.79,563,6,3.9,383,8.26,532,1.13,0.56,T78,2.88,TD,0.78,1206,60.7
2433,1923,47.1,7.7,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S16_Kranvagn.png,302,1276,51.05,392,False,81,849,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S16_Kranvagn.png,25.6,0.82,14772,61.32,2628,10,4.72,234,9.78,1858,0.61,0.29,Kranvagn,-3.95,HT,1.17,1432,78.67
11601,980,49.72,2.87,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB30_FV3805.png,385,461,49.49,13,False,31,19,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB30_FV3805.png,42.97,0.47,14760,4.74,317,9,0.14,934,9.12,263,0.09,0.64,FV3805,0.23,SPG,0.01,823,31.51
8993,1115,46.88,5.24,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A63_M46_Patton.png,288,1373,48.79,394,False,58,261,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A63_M46_Patton.png,22.78,0.58,14682,62.75,1801,9,3.29,290,7.56,1530,0.76,0.33,M46 Patton,-1.91,MT,1.09,924,69.35
19281,2071,48.84,6.78,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB120_Concept_No_5.png,330,1984,53.8,494,False,80,110,UK,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB120_Concept_No_5.png,29.66,0.95,14491,76.88,1580,10,5.22,894,9.14,1556,0.38,0.5,Concept 5,-4.96,MT,1.24,1711,74.23
1105,599,50.37,6.1,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB21_Cromwell.png,246,1502,49.18,267,False,21,61,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB21_Cromwell.png,19.35,0.71,14484,75.42,807,6,4.6,127,10.01,774,0.74,0.39,Cromwell,1.19,MT,1.53,1122,61.01
10273,461,51.05,7.31,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A57_M8A1.png,280,1170,48.57,99,False,20,30,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A57_M8A1.png,27.79,0.78,14473,75.7,359,4,5.53,176,12.96,336,1.08,0.6,M8A1,2.48,TD,0.71,1204,56.41
273,546,49.3,1.95,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G02_Hummel.png,360,389,47.85,12,False,22,0,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G02_Hummel.png,41.31,0.56,14458,9.71,200,6,0.19,500,7.07,200,0.13,0.57,Hummel,1.45,SPG,0.03,668,27.62
1569,641,48.66,4.62,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A07_T20.png,273,1309,47.78,278,False,28,74,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A07_T20.png,22.59,0.53,14371,66.8,1056,7,3.09,157,7.18,974,1,0.38,T20,0.88,MT,1.06,802,64.39
15905,1728,47.42,6.71,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A92_M60.png,297,1633,51.03,487,True,70,447,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A92_M60.png,24.34,0.8,14330,70.25,2214,10,4.71,559,9.22,1813,0.52,0.31,M60,-3.61,MT,1.36,1361,72.75
3489,1394,48.12,6.33,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It19_Progetto_C50_mod_66.png,300,1165,49.51,284,False,61,554,Italy,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/italy-It19_Progetto_C50_mod_66.png,25.22,0.7,14320,63.51,2268,9,4.02,202,8.2,1702,0.75,0.36,Progetto 66,-1.39,HT,0.91,1229,77.22
1313,514,47.42,6.68,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A06_M4A3E8_Sherman.png,257,1173,47.2,206,False,21,134,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A06_M4A3E8_Sherman.png,20.51,0.57,14307,66.37,933,6,4.43,118,10.74,820,0.91,0.38,M4A3E8,0.22,MT,0.96,860,62.21
32321,1043,50.48,6.79,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F118_Char_Mle_75.png,237,1755,52.63,665,True,29,81,France,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F118_Char_Mle_75.png,17.46,0.62,13994,76.48,1133,9,5.19,203,10.38,1072,0.42,0.35,Char Mle. 75,-2.15,LT,2.56,1413,65.4
20513,582,47.19,4.77,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A142_Pawlack_Tank.png,249,1075,46.66,174,False,25,408,USA,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A142_Pawlack_Tank.png,18.79,0.52,13980,66.25,1266,6,3.16,78,7.41,896,1.14,0.27,Pawlack Tank,0.53,HT,1.02,780,64.46
4097,939,48.99,2.07,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R27_SU-14.png,369,343,48.97,11,False,25,9,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R27_SU-14.png,40.6,0.53,13951,7.06,289,8,0.15,900,6.89,249,0.04,0.55,SU-14-2,0.02,SPG,0.01,899,30.05
51825,1032,48.41,6.31,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz13_T_27.png,288,1463,49.95,302,True,44,134,Czech,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/czech-Cz13_T_27.png,23.15,0.68,13834,71.82,1370,8,4.53,293,8.88,1211,0.54,0.33,Škoda T 27,-1.54,MT,1.01,1209,71.07
8465,836,45.61,5.25,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G64_Panther_II.png,289,1227,48.5,267,False,39,216,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G64_Panther_II.png,22.29,0.51,13772,65.82,1585,8,3.45,276,7.96,1349,0.81,0.34,Panther II,-2.89,MT,0.75,898,65.89
15889,628,49.96,6.59,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G96_VK3002M.png,268,1261,48.69,214,False,25,213,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G96_VK3002M.png,23.11,0.69,13630,73.5,1006,6,4.84,155,10.37,832,0.83,0.43,VK 30.02 M,1.27,MT,1,1121,63.53
1393,604,49.46,7.51,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz08_T_25.png,252,1313,48.21,213,False,19,46,Czech,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/czech-Cz08_T_25.png,19.89,0.62,13582,75.21,772,6,5.65,145,11.4,744,0.67,0.46,Škoda T 25,1.25,MT,1.13,1082,65.9
53249,1095,49.86,6.4,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R54_KV-5.png,269,1152,49.78,281,True,61,1249,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R54_KV-5.png,22.1,0.67,13484,57.37,3022,8,3.67,99,8.65,1761,1.12,0.28,KV-5,0.08,HT,1.12,1185,73.93
3857,701,48.02,3.83,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G18_JagdPanther.png,296,996,47.61,131,False,29,161,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G18_JagdPanther.png,25.47,0.6,13270,69.5,910,7,2.66,338,6.24,718,0.83,0.33,JPanther,0.41,TD,0.4,781,61.29
53345,1658,52.83,4.92,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J31_Type_5_KaRi.png,345,1258,52.03,229,True,46,365,Japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J31_Type_5_KaRi.png,35.41,1.04,13204,75.86,1398,8,3.73,712,7.21,1004,0.89,0.37,Ka-Ri,0.8,TD,0.59,1575,68.26
50593,2123,49.18,7.23,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It21_Lion.png,313,1612,53.36,454,True,89,285,Italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It21_Lion.png,26.64,1.05,13179,76.26,1863,10,5.51,715,9.59,1638,0.47,0.45,Lion,-4.18,MT,1.13,1799,75.35
22801,2324,52.01,9.14,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G162_Project_Kpz_07P_E.png,318,1542,54.39,498,True,90,1183,Germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G162_Project_Kpz_07P_E.png,30.24,0.98,13164,65.56,3169,10,5.99,356,11.68,2113,0.54,0.45,Kpz. 07 P(E),-2.38,HT,1.48,1935,78.26
21281,1000,45.2,5.87,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A144_M_VI_Y.png,289,1166,48.01,257,False,46,681,USA,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A144_M_VI_Y.png,20.66,0.45,13056,56.86,2394,9,3.34,157,8.24,1690,0.72,0.27,M-VI-Y,-2.81,HT,0.83,789,71.23
7233,678,51.21,2.22,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F24_Lorraine155_50.png,376,608,48.37,11,False,20,4,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F24_Lorraine155_50.png,44.37,0.51,13026,7.13,217,7,0.16,641,8.06,195,0.34,0.73,Lorr. 155 50,2.84,SPG,0.03,735,27.55
5697,1166,47.16,5.8,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F75_Char_de_25t.png,269,1643,50.11,442,False,49,7,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F75_Char_de_25t.png,19.22,0.71,12979,73.07,1424,9,4.24,310,7.83,1468,0.46,0.34,B-C 25 t AP,-2.95,MT,1.51,1094,74.1
6465,510,50.13,4.96,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F15_AMX_12t.png,240,1583,49.27,388,False,18,4,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F15_AMX_12t.png,20.03,0.63,12947,81.34,560,6,4.03,114,7.08,583,0.73,0.42,AMX 12 t,0.86,LT,2.11,1452,70.05
18705,1269,47.91,4.92,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G110_Typ_205.png,324,1024,49.28,314,False,49,1400,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G110_Typ_205.png,29.36,0.59,12924,58.13,3532,9,2.86,155,6.59,2105,1.28,0.31,Mäuschen,-1.37,HT,0.59,1023,74.71
12113,770,49.12,2.71,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB79_FV206.png,377,388,49.08,12,False,20,13,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB79_FV206.png,41.53,0.46,12915,5.96,306,8,0.16,729,8.58,257,0.06,0.55,FV207,0.04,SPG,0.01,754,31.55
16449,810,44.33,4.82,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F81_Char_de_65t.png,288,1010,48,190,False,38,485,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F81_Char_de_65t.png,21.93,0.43,12823,58.59,1968,8,2.82,124,6.89,1475,0.83,0.26,AMX 65 t,-3.67,HT,0.5,768,69.93
3441,960,47.07,5,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz18_TNH_105_1000.png,280,1160,48.15,223,False,43,519,Czech,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/czech-Cz18_TNH_105_1000.png,21.45,0.51,12761,64.09,1934,8,3.2,126,6.75,1398,0.76,0.25,TNH 105/1000,-1.08,HT,0.9,1003,73.97
17729,1920,50.24,7.62,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F64_AMX_50Fosh_B.png,320,1294,51.7,284,False,83,579,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F64_AMX_50Fosh_B.png,28.62,1,12680,68.3,2127,10,5.21,642,10.24,1590,0.64,0.39,Foch B,-1.46,TD,0.66,1450,74.42
14145,395,51.19,3.27,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F62_ELC_AMX.png,251,1522,48.73,368,False,16,8,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F62_ELC_AMX.png,22.57,0.59,12620,77.35,411,5,2.53,90,4.94,428,0.99,0.5,AMX ELC bis,2.46,LT,2.26,1444,66.17
32769,1271,47.91,5.21,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R183_K_91_PT.png,333,1399,48.98,365,True,52,634,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R183_K_91_PT.png,28.89,0.71,12598,66.96,1999,9,3.49,414,7.94,1347,0.98,0.41,K-91-PT,-1.07,TD,0.86,1051,65.63
5473,747,51.49,2.95,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J24_Mi_To_130_tons.png,282,918,48.43,175,False,26,691,Japan,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/japan-J24_Mi_To_130_tons.png,28.09,0.84,12560,58.54,1578,6,1.73,89,4.5,955,1.32,0.23,O-I,3.06,HT,0.7,1239,65.68
63809,707,51.77,10.34,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F69_AMX13_57_100.png,246,1696,50.75,609,True,13,5,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F69_AMX13_57_100.png,20.59,0.76,12513,77.47,777,7,8.01,144,14.37,803,0.56,0.51,AMX 13 57,1.02,LT,2.79,1388,71.99
2177,1411,48.91,6.06,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S17_EMIL_1952_E2.png,312,1132,49.36,291,False,62,716,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S17_EMIL_1952_E2.png,28.25,0.71,12472,60.11,2222,9,3.64,182,8.04,1518,0.77,0.41,Emil II,-0.45,HT,0.78,1160,75.32
3745,1081,48.34,5.72,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It17_Progetto_CC55_mod_54.png,283,1158,48.55,232,False,49,452,Italy,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/italy-It17_Progetto_CC55_mod_54.png,22.44,0.66,12467,63.91,1807,8,3.65,157,7.57,1339,0.84,0.3,Progetto 54,-0.21,HT,0.93,1102,75.57
5185,549,49.64,5.52,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F16_AMX_13_75.png,235,1547,48.97,471,False,16,6,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F16_AMX_13_75.png,17.94,0.55,12422,76.68,767,7,4.23,118,7.65,777,0.66,0.44,AMX 13 75,0.67,LT,2.21,1101,72.13
48401,1205,48.66,4.49,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G112_KanonenJagdPanzer_105.png,339,1431,50.59,231,True,44,8,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G112_KanonenJagdPanzer_105.png,30.32,0.75,12402,75.45,867,8,3.39,666,6.83,849,0.7,0.47,KanJPz 105,-1.93,TD,0.55,1240,65.75
11025,676,46.92,2.81,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G43_Sturer_Emil.png,327,804,48.21,103,False,25,32,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G43_Sturer_Emil.png,31.06,0.58,12214,69.09,694,7,1.94,359,4.85,664,0.66,0.26,St. Emil,-1.29,TD,0.23,753,57.86
47361,1092,48.2,4.3,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R146_STG_Tday.png,306,1387,48.9,328,True,40,207,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R146_STG_Tday.png,26.87,0.69,12170,71.06,1383,8,3.05,324,6.33,1165,0.8,0.42,Guard,-0.7,MT,0.91,1246,67.82
11345,690,49.27,4.2,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB29_Crusader_5inch.png,371,709,48.57,18,False,44,2,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB29_Crusader_5inch.png,42.53,0.51,12137,4.39,216,7,0.18,578,11.54,207,0.66,0.89,Crusader SP,0.7,SPG,0.03,869,36.4
913,1173,49.8,4.78,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl08_50TP_prototyp.png,298,1162,49.65,268,True,44,799,Poland,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/poland-Pl08_50TP_prototyp.png,26.86,0.67,12101,61.47,2190,8,2.94,143,6.7,1380,1.05,0.31,50TP pr.,0.15,HT,0.86,1208,71.28
21249,1543,50.19,4.89,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R93_Object263.png,326,1315,50.26,292,False,50,1103,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R93_Object263.png,30.14,0.74,12072,65.35,2634,9,3.2,351,6.82,1559,0.85,0.32,Obj. 263,-0.07,TD,0.87,1318,71.68
2321,763,49.97,6.09,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G15_VK3601H.png,279,1083,48,198,False,33,263,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G15_VK3601H.png,26.8,0.74,11999,69.13,1321,6,4.21,117,8.86,1099,1.4,0.31,VK 36.01 H,1.97,HT,0.9,1285,68.74
18193,409,48.37,4.18,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G81_Pz_IV_AusfH.png,246,1095,47.41,147,False,28,52,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G81_Pz_IV_AusfH.png,19.14,0.57,11952,58.36,601,5,2.44,80,7.23,568,0.79,0.25,Pz. IV H,0.96,MT,0.87,948,57.87
14161,844,49.73,5.41,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB41_Challenger.png,304,1218,48.23,160,False,36,26,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB41_Challenger.png,26.43,0.71,11935,73.43,790,7,3.97,393,8.78,756,0.93,0.41,Challenger,1.5,TD,0.54,1024,61.6
21537,1812,47.52,8.58,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A143_M_V_Y.png,311,1393,50.27,403,False,85,977,USA,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A143_M_V_Y.png,27.34,0.78,11726,60.37,2952,10,5.18,256,11.16,2044,0.79,0.41,M-V-Y,-2.75,HT,1.13,1404,76.86
22273,2110,49.45,8.12,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R169_ST_II.png,333,1275,51.5,433,False,85,1471,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R169_ST_II.png,32.13,0.93,11596,63.64,3731,10,5.17,212,10.29,2315,0.83,0.35,ST-II,-2.05,HT,0.91,1705,78.9
9985,973,46.04,4.1,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R58_SU-101.png,308,1192,48.77,201,False,37,561,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R58_SU-101.png,24.42,0.57,11587,67.5,1557,8,2.77,313,6.25,969,0.96,0.32,SU-101,-2.73,TD,0.64,949,65.63
1921,1044,47,5.45,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S18_EMIL_1951_E1.png,299,1106,48.4,221,False,47,408,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S18_EMIL_1951_E1.png,26.01,0.63,11582,59.93,1653,8,3.26,152,7.45,1246,0.96,0.32,Emil I,-1.4,HT,0.64,1015,73.08
1793,676,47.37,1.95,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R15_S-51.png,365,353,49.13,13,False,20,12,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R15_S-51.png,38.94,0.5,11559,7.33,247,7,0.14,632,7.13,218,0.05,0.5,S-51,-1.76,SPG,0.02,669,27.28
49169,730,49.62,5.23,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G136_Tiger_131.png,264,1010,47.46,185,True,31,314,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G136_Tiger_131.png,22.79,0.7,11499,68.89,1277,6,3.6,109,7.68,1002,1.2,0.37,Tiger 131,2.16,HT,0.86,1176,68.14
43585,922,54.45,6.58,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F106_Panhard_EBR_75_Mle1954.png,233,2667,53.4,717,True,21,15,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F106_Panhard_EBR_75_Mle1954.png,19.32,0.75,11406,72.91,833,8,4.8,179,9.11,870,0.43,0.39,EBR 75 FL 10,1.05,LT,3.29,1723,72.22
4113,698,50.05,5.67,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G24_VK3002DB.png,278,1425,48.35,305,False,35,202,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G24_VK3002DB.png,23.27,0.65,11400,65.02,1293,7,3.69,154,9.14,1105,0.91,0.29,VK 30.02 D,1.7,MT,1.19,990,62.05
3153,828,50.72,9.19,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB10_Black_Prince.png,289,1044,48.5,219,False,33,739,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB10_Black_Prince.png,26.98,0.64,11305,63.03,2032,7,5.79,101,12.66,1336,1.34,0.45,Black Prince,2.22,HT,0.73,1056,72.59
20737,1418,48.42,5.6,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R153_Object_705.png,314,1133,48.75,312,False,50,1314,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R153_Object_705.png,27.76,0.65,11265,59.23,3121,9,3.31,126,7.39,1814,1.08,0.27,Obj. 705,-0.33,HT,0.89,1223,75.69
4673,624,51.1,1.97,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F23_AMX_13F3AM.png,376,592,48.61,15,False,19,1,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F23_AMX_13F3AM.png,45.79,0.63,11217,9.72,164,6,0.19,561,7.3,166,0.34,0.76,AMX 13 F3,2.49,SPG,0.05,836,26.96
4497,857,45.47,4.41,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl23_CS_53.png,279,1298,49.35,291,False,40,141,Poland,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/poland-Pl23_CS_53.png,20.36,0.52,11210,69,1311,8,3.04,221,6.74,1131,0.77,0.31,CS-53,-3.88,MT,0.86,1011,65.4
6977,826,49.54,5.16,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F07_AMX_M4_1945.png,281,1088,48.01,187,False,35,368,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F07_AMX_M4_1945.png,24.57,0.61,11162,67.21,1603,7,3.47,109,7.36,1274,1.14,0.39,AMX M4 45,1.53,HT,0.78,1031,70.09
2305,726,48.4,2.4,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R18_SU-152.png,307,950,48.36,105,False,28,119,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R18_SU-152.png,27.44,0.71,11159,60.42,873,7,1.45,276,4.16,724,0.78,0.29,SU-152,0.04,TD,0.3,877,57.67
11265,736,49.87,4.37,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R72_T150.png,273,1026,48.19,159,False,28,417,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R72_T150.png,25.06,0.7,11153,67.82,1299,6,2.96,74,6.73,904,1.21,0.37,T-150,1.68,HT,0.78,1203,64.89
