isPrem,tank_id,avg_ammo_cost,tier,avg_earnings,image,name,class,avg_consumables_cost,nation,cost_per_shot,avg_repair_cost,earnings_per_minute,profit_per_minute,battles,avg_profit
False,13329,33965,4,34606,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G90_DW_II.png,D.W. 2,HT,2304,Germany,1732,1926,8331,-864,743,-3590
False,13089,25118,10,51835,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A83_T110E4.png,T110E4,TD,11571,USA,3808,18900,9163,-663,14992,-3755
False,6193,38764,10,71318,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch41_WZ_111_5A.png,WZ-111 5A,HT,12747,China,3525,23575,13552,-715,5949,-3767
True,45313,16517,6,28296,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R160_T_50_2.png,T-50-2,LT,7127,USSR,1218,8478,6437,-870,15789,-3826
False,13569,23414,10,47696,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R88_Object268.png,Obj. 268,TD,10803,USSR,3274,17396,7963,-654,8452,-3917
True,60945,38589,9,61955,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G105_T-55_NVA_DDR.png,T 55A,MT,11480,Germany,3077,16024,11605,-775,10032,-4139
True,34817,29063,9,50187,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R191_Object_283.png,Obj. 283,MT,10313,USSR,2904,15011,9527,-797,3754,-4200
False,5121,10720,2,15089,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R10_AT-1.png,AT-1,TD,8129,USSR,559,525,3230,-917,186,-4285
False,785,18752,2,18307,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G07_Pz35t.png,Pz. 35 (t),LT,3353,Germany,353,540,4155,-984,174,-4338
False,14609,34002,10,63358,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G89_Leopard1.png,Leopard 1,MT,12837,Germany,2990,20935,11086,-772,87725,-4416
False,12049,28007,10,53178,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G72_JagdPz_E100.png,Jg.Pz. E 100,TD,10901,Germany,5392,18687,9042,-751,38692,-4418
False,5537,30045,9,47464,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It24_Controcarro_1_Mk2.png,CC-1 Mk. 2,TD,5834,Italy,3332,16046,8392,-788,54500,-4461
False,16897,30371,10,60429,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R97_Object_140.png,Obj. 140,MT,12712,USSR,2309,21888,11586,-871,37644,-4543
False,4145,34805,10,68513,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch19_121.png,121,MT,14946,China,2926,23418,12569,-854,5158,-4656
False,7169,35152,10,71085,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R45_IS-7.png,IS-7,HT,14262,USSR,3823,26463,14360,-968,41410,-4793
False,21281,25921,9,43289,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A144_M_VI_Y.png,M-VI-Y,HT,6400,USA,2458,15836,8483,-954,6081,-4868
True,60497,35412,9,51751,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB106_Cobra.png,Cobra,MT,8924,UK,3758,12937,9219,-983,31854,-5523
True,63537,31788,10,61773,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch25_121_mod_1971B.png,121B,MT,12688,China,2682,22950,11662,-1067,15901,-5654
False,9489,34422,10,67776,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G56_E-100.png,E 100,HT,12358,Germany,4179,27018,12465,-1107,20632,-6024
False,19969,33334,10,60868,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R148_Object_430_U.png,Obj. 430U,MT,11924,USSR,3139,22976,11328,-1371,10306,-7366
True,60977,42008,10,69871,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/china-Ch44_114_SP2.png,114 SP2,TD,17259,China,4445,18152,10934,-1181,5402,-7548
False,2433,34890,10,60082,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S16_Kranvagn.png,Kranvagn,HT,12019,Sweden,3095,20968,11515,-1494,9998,-7795
True,58641,43103,10,81337,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G92_VK7201.png,VK 72.01 K,HT,17737,Germany,5229,28361,14906,-1441,6268,-7864
False,13585,29372,4,39388,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G86_VK2001DB.png,VK 20.01 D,MT,16614,Germany,1414,1349,8914,-1798,162,-7947
False,1601,19674,2,17234,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F02_D1.png,D1,LT,5051,France,465,490,4128,-1911,136,-7981
False,3473,36902,10,71765,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl15_60TP_Lewandowskiego.png,60TP,HT,16537,Poland,4905,26392,13672,-1536,62031,-8066
False,19281,32461,10,59047,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB120_Concept_No_5.png,Concept 5,MT,14823,UK,3183,19836,10162,-1389,13228,-8072
False,9009,35104,10,71253,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch48_BZ_75.png,BZ-75,HT,18484,China,4515,25877,14087,-1623,15463,-8212
False,1825,25186,2,19294,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A02_M2_lt.png,M2 Light,LT,1800,USA,277,528,5450,-2322,1352,-8221
False,4737,32989,10,52623,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S11_Strv_103B.png,Strv 103B,TD,12484,Sweden,2541,15642,8523,-1375,33929,-8493
False,3937,32009,10,62747,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J20_Type_2605.png,Type 5 Heavy,HT,12585,Japan,3816,26742,11249,-1539,5335,-8589
False,12289,31000,6,35849,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R57_A43.png,A-43,MT,8873,USSR,1618,4614,7454,-1796,3017,-8638
True,55841,45312,10,79712,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A95_T95_E6.png,T95E6,MT,18169,USA,3111,25101,14014,-1559,1766,-8871
False,12561,12631,3,10395,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G63_PzI_ausf_C.png,Pz. I C,LT,6015,Germany,154,643,2287,-1956,2008,-8895
False,20993,35470,10,66467,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R145_Object_705_A.png,Obj. 705A,HT,13568,USSR,4317,26661,12051,-1673,9760,-9232
False,10785,44083,10,73955,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A69_T110E5.png,T110E5,HT,16105,USA,3337,23065,14266,-1793,24893,-9299
True,59441,45122,10,74288,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch52_WZ_122_6_F3.png,116-F3,HT,17628,China,4784,21131,12817,-1655,746,-9593
False,22273,39371,10,68875,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R169_ST_II.png,ST-II,HT,12702,USSR,3308,26517,12030,-1697,5583,-9716
False,3681,36446,10,62112,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J16_ST_B1.png,STB-1,MT,13024,Japan,2703,22402,11612,-1824,25907,-9760
True,22801,34132,10,65031,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G162_Project_Kpz_07P_E.png,Kpz. 07 P(E),HT,15265,Germany,2954,25635,13008,-2000,36854,-10002
True,15617,38040,10,68368,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R95_Object_907.png,Obj. 907,MT,16958,USSR,2688,23944,14565,-2252,17157,-10574
False,5425,40648,10,70198,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch22_113.png,113,HT,15273,China,3568,25157,13710,-2125,3530,-10881
True,61697,32423,10,58116,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R120_T22SR_A22.png,T-22 med.,MT,13644,USSR,2493,22947,11421,-2141,722,-10899
False,16961,38827,10,65993,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F82_AMX_M4_Mle1949_Ter.png,AMX M4 54,HT,14663,France,3958,23584,12496,-2098,15607,-11081
False,20225,30029,10,52687,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R149_Object_268_4.png,Obj. 268 4,TD,13586,USSR,4314,20376,10711,-2298,11855,-11304
False,6145,45545,10,71917,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R90_IS_4M.png,IS-4,HT,14015,USSR,3878,23693,12900,-2033,10862,-11336
False,22017,35868,10,64944,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R155_Object_277.png,Obj. 277,HT,16083,USSR,3822,24816,13514,-2460,43574,-11823
True,50593,41783,10,62859,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It21_Lion.png,Lion,MT,11369,Italy,3835,21569,11581,-2185,11216,-11862
True,13889,23341,10,38944,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F64_AMX_50Fosh_155.png,Foch 155,TD,9722,France,3888,18323,7061,-2256,11014,-12442
True,32001,41443,10,67114,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R178_Object_780.png,Obj. 780,HT,13639,USSR,4210,24583,12196,-2281,5799,-12552
False,2929,39450,10,63718,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz17_Vz_55.png,Vz. 55,HT,15197,Czech,4092,22138,12017,-2464,23578,-13067
False,8289,44358,10,65156,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J35_Ho_Ri_3.png,Ho-Ri 3,TD,15665,Japan,5200,18762,10970,-2294,21358,-13630
True,6225,41779,10,65472,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB13_FV215b.png,FV215b,HT,13788,UK,3485,23912,12217,-2613,3191,-14007
False,14881,45350,10,68415,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A67_T57_58.png,T57 Heavy,HT,12848,USA,3476,24706,12780,-2706,15021,-14489
True,58369,40807,10,70636,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R110_Object_260.png,Obj. 260,HT,19573,USSR,3757,24861,15530,-3211,31314,-14605
False,5265,39688,10,64248,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl21_CS_63.png,CS-63,MT,16013,Poland,3791,23220,14043,-3207,33513,-14673
False,15697,48925,10,72796,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB91_Super_Conqueror.png,S. Conqueror,HT,15873,UK,3667,22710,13623,-2753,64892,-14713
False,5281,40554,10,55299,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It23_CC_3.png,Minotauro,TD,9928,Italy,4272,20802,9829,-2841,33134,-15985
True,9297,31662,10,44386,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB48_FV215b_183.png,FV215b 183,TD,12103,UK,6785,17236,7403,-2771,15602,-16616
False,6209,48883,10,71596,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F10_AMX_50B.png,AMX 50 B,HT,16719,France,4120,22691,13845,-3228,18234,-16696
False,21537,38143,10,57224,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A143_M_V_Y.png,M-V-Y,HT,12063,USA,2813,23825,10532,-3093,8781,-16807
True,62513,37111,10,59965,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch22_113_Beijing_Opera.png,113 BO,HT,13005,China,3363,26986,11502,-3287,1893,-17137
True,50849,60555,10,82187,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It20_Carro_Combattimento_45t.png,Carro 45 t,MT,18271,Italy,4524,21041,14139,-3041,3068,-17681
False,13905,30097,10,42076,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB83_FV4005.png,FV4005,TD,13623,UK,6942,16461,7235,-3113,56493,-18106
False,15953,37268,10,50892,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB92_FV217.png,Badger,TD,11747,UK,3295,20798,9337,-3471,9399,-18922
True,57937,48869,10,71752,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB98_T95_FV4201_Chieftain.png,T95/FV4201,HT,19085,UK,4293,26908,14031,-4519,12802,-23111
False,17729,41517,10,44536,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F64_AMX_50Fosh_B.png,Foch B,TD,10767,France,3541,18629,8379,-4962,7191,-26377
True,46849,52414,10,71011,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R157_Object_279R.png,Obj. 279 (e),HT,21148,USSR,4434,25849,13935,-5573,17030,-28402
True,51729,63201,3,37731,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G36_PzII_J.png,Pz. II J,LT,2957,Germany,384,689,8646,-6671,1209,-29116
